fecha,variacion_ipc,valor_uf,usdclp,tpm,eurclp
2016-06-03,0.4,26000.58,691.36,3.5,771.0
2016-06-04,0.4,26003.1,691.36,3.5,771.0
2016-06-05,0.4,26005.61,691.36,3.5,771.0
2016-06-06,0.4,26008.12,683.27,3.5,774.59
2016-06-07,0.4,26010.64,680.55,3.5,773.44
2016-06-08,0.4,26013.15,679.85,3.5,772.56
2016-06-09,0.4,26015.66,673.14,3.5,767.2
2016-06-10,0.4,26017.39,678.18,3.5,768.21
2016-06-11,0.4,26019.13,678.18,3.5,768.21
2016-06-12,0.4,26020.86,678.18,3.5,768.21
2016-06-13,0.4,26022.59,683.67,3.5,769.64
2016-06-14,0.4,26024.32,685.0,3.5,773.75
2016-06-15,0.4,26026.06,688.34,3.5,771.51
2016-06-16,0.4,26027.79,685.89,3.5,774.05
2016-06-17,0.4,26029.52,689.83,3.5,774.92
2016-06-18,0.4,26031.26,689.83,3.5,774.92
2016-06-19,0.4,26032.99,689.83,3.5,774.92
2016-06-20,0.4,26034.73,685.64,3.5,773.6
2016-06-21,0.4,26036.46,679.8,3.5,769.0
2016-06-22,0.4,26038.19,676.03,3.5,761.04
2016-06-23,0.4,26039.93,672.8,3.5,760.57
2016-06-24,0.4,26041.66,669.88,3.5,760.54
2016-06-25,0.4,26043.4,669.88,3.5,760.54
2016-06-26,0.4,26045.13,669.88,3.5,760.54
2016-06-27,0.4,26046.87,669.88,3.5,760.54
2016-06-28,0.4,26048.6,680.21,3.5,757.3
2016-06-29,0.4,26050.34,674.16,3.5,744.35
2016-06-30,0.4,26052.07,661.49,3.5,734.58
2016-07-01,0.2,26053.81,661.37,3.5,731.93
2016-07-02,0.2,26055.54,661.37,3.5,731.93
2016-07-03,0.2,26057.28,661.37,3.5,731.93
2016-07-04,0.2,26059.01,659.64,3.5,733.59
2016-07-05,0.2,26060.75,659.26,3.5,735.29
2016-07-06,0.2,26062.48,661.29,3.5,732.57
2016-07-07,0.2,26064.22,664.51,3.5,737.52
2016-07-08,0.2,26065.96,664.06,3.5,734.74
2016-07-09,0.2,26067.69,664.06,3.5,734.74
2016-07-10,0.2,26071.05,664.06,3.5,734.74
2016-07-11,0.2,26074.4,661.5,3.5,730.45
2016-07-12,0.2,26077.76,657.84,3.5,727.54
2016-07-13,0.2,26081.12,657.82,3.5,728.08
2016-07-14,0.2,26084.48,658.2,3.5,731.25
2016-07-15,0.2,26087.84,650.92,3.5,724.05
2016-07-16,0.2,26091.2,650.92,3.5,724.05
2016-07-17,0.2,26094.56,650.92,3.5,724.05
2016-07-18,0.2,26097.92,650.58,3.5,719.43
2016-07-19,0.2,26101.28,650.84,3.5,720.83
2016-07-20,0.2,26104.64,651.53,3.5,717.39
2016-07-21,0.2,26108.0,651.43,3.5,716.8
2016-07-22,0.2,26111.37,650.09,3.5,716.04
2016-07-23,0.2,26114.73,650.09,3.5,716.04
2016-07-24,0.2,26118.09,650.09,3.5,716.04
2016-07-25,0.2,26121.46,650.78,3.5,713.11
2016-07-26,0.2,26124.82,656.33,3.5,721.48
2016-07-27,0.2,26128.18,661.04,3.5,726.26
2016-07-28,0.2,26131.55,664.94,3.5,731.27
2016-07-29,0.2,26134.91,664.94,3.5,736.12
2016-07-30,0.2,26138.28,664.94,3.5,736.12
2016-07-31,0.2,26141.65,664.94,3.5,736.12
2016-08-01,0.0,26145.01,656.95,3.5,733.61
2016-08-02,0.0,26148.38,657.47,3.5,734.44
2016-08-03,0.0,26151.75,654.76,3.5,735.35
2016-08-04,0.0,26155.11,657.21,3.5,732.43
2016-08-05,0.0,26158.48,657.36,3.5,731.86
2016-08-06,0.0,26161.85,657.36,3.5,731.86
2016-08-07,0.0,26165.22,657.36,3.5,731.86
2016-08-08,0.0,26168.59,656.98,3.5,728.68
2016-08-09,0.0,26171.96,654.79,3.5,725.61
2016-08-10,0.0,26173.65,653.06,3.5,725.38
2016-08-11,0.0,26175.33,649.29,3.5,725.63
2016-08-12,0.0,26177.02,645.22,3.5,718.75
2016-08-13,0.0,26178.71,645.22,3.5,718.75
2016-08-14,0.0,26180.4,645.22,3.5,718.75
2016-08-15,0.0,26182.08,645.22,3.5,718.75
2016-08-16,0.0,26183.77,648.31,3.5,724.21
2016-08-17,0.0,26185.46,649.01,3.5,731.53
2016-08-18,0.0,26187.15,657.46,3.5,740.63
2016-08-19,0.0,26188.83,656.05,3.5,743.74
2016-08-20,0.0,26190.52,656.05,3.5,743.74
2016-08-21,0.0,26192.21,656.05,3.5,743.74
2016-08-22,0.0,26193.9,660.94,3.5,747.84
2016-08-23,0.0,26195.59,667.31,3.5,755.3
2016-08-24,0.0,26197.27,668.57,3.5,756.81
2016-08-25,0.0,26198.96,671.49,3.5,756.35
2016-08-26,0.0,26200.65,665.94,3.5,750.95
2016-08-27,0.0,26202.34,665.94,3.5,750.95
2016-08-28,0.0,26204.03,665.94,3.5,750.95
2016-08-29,0.0,26205.72,662.93,3.5,744.11
2016-08-30,0.0,26207.41,671.32,3.5,750.83
2016-08-31,0.0,26209.1,673.17,3.5,750.22
2016-09-01,0.2,26210.79,678.57,3.5,756.99
2016-09-02,0.2,26212.48,680.28,3.5,761.71
2016-09-03,0.2,26214.16,680.28,3.5,761.71
2016-09-04,0.2,26215.85,680.28,3.5,761.71
2016-09-05,0.2,26217.54,675.43,3.5,753.74
2016-09-06,0.2,26219.23,673.61,3.5,751.29
2016-09-07,0.2,26220.92,669.49,3.5,753.08
2016-09-08,0.2,26222.61,660.95,3.5,742.47
2016-09-09,0.2,26224.3,661.93,3.5,744.75
2016-09-10,0.2,26224.3,661.93,3.5,744.75
2016-09-11,0.2,26224.3,661.93,3.5,744.75
2016-09-12,0.2,26224.3,670.61,3.5,752.23
2016-09-13,0.2,26224.3,674.18,3.5,757.0
2016-09-14,0.2,26224.3,672.97,3.5,755.47
2016-09-15,0.2,26224.3,674.93,3.5,759.8
2016-09-16,0.2,26224.3,671.36,3.5,754.76
2016-09-17,0.2,26224.3,671.36,3.5,754.76
2016-09-18,0.2,26224.3,671.36,3.5,754.76
2016-09-19,0.2,26224.3,671.36,3.5,754.76
2016-09-20,0.2,26224.3,674.67,3.5,752.9
2016-09-21,0.2,26224.3,672.73,3.5,751.23
2016-09-22,0.2,26224.3,666.89,3.5,744.13
2016-09-23,0.2,26224.3,657.32,3.5,737.48
2016-09-24,0.2,26224.3,657.32,3.5,737.48
2016-09-25,0.2,26224.3,657.32,3.5,737.48
2016-09-26,0.2,26224.3,659.71,3.5,741.33
2016-09-27,0.2,26224.3,662.34,3.5,745.37
2016-09-28,0.2,26224.3,661.96,3.5,743.02
2016-09-29,0.2,26224.3,662.27,3.5,742.04
2016-09-30,0.2,26224.3,659.08,3.5,739.13
2016-10-01,0.2,26224.3,659.08,3.5,739.13
2016-10-02,0.2,26224.3,659.08,3.5,739.13
2016-10-03,0.2,26224.3,658.02,3.5,738.77
2016-10-04,0.2,26224.3,658.59,3.5,738.74
2016-10-05,0.2,26224.3,662.29,3.5,741.73
2016-10-06,0.2,26224.3,664.86,3.5,745.28
2016-10-07,0.2,26224.3,666.97,3.5,744.39
2016-10-08,0.2,26224.3,666.97,3.5,744.39
2016-10-09,0.2,26224.3,666.97,3.5,744.39
2016-10-10,0.2,26225.99,666.97,3.5,744.39
2016-10-11,0.2,26227.68,667.93,3.5,746.04
2016-10-12,0.2,26229.37,667.47,3.5,738.27
2016-10-13,0.2,26231.06,667.19,3.5,735.52
2016-10-14,0.2,26232.75,670.88,3.5,740.89
2016-10-15,0.2,26234.44,670.88,3.5,740.89
2016-10-16,0.2,26236.13,670.88,3.5,740.89
2016-10-17,0.2,26237.83,670.37,3.5,738.05
2016-10-18,0.2,26239.52,670.61,3.5,737.91
2016-10-19,0.2,26241.21,668.47,3.5,734.58
2016-10-20,0.2,26242.9,667.41,3.5,732.13
2016-10-21,0.2,26244.59,666.74,3.5,729.32
2016-10-22,0.2,26246.28,666.74,3.5,729.32
2016-10-23,0.2,26247.97,666.74,3.5,729.32
2016-10-24,0.2,26249.67,667.09,3.5,724.7
2016-10-25,0.2,26251.36,660.38,3.5,718.04
2016-10-26,0.2,26253.05,653.98,3.5,712.16
2016-10-27,0.2,26254.74,653.62,3.5,712.7
2016-10-28,0.2,26256.43,651.65,3.5,709.86
2016-10-29,0.2,26258.13,651.65,3.5,709.86
2016-10-30,0.2,26259.82,651.65,3.5,709.86
2016-10-31,0.2,26261.51,651.65,3.5,709.86
2016-11-01,0.1,26263.2,651.65,3.5,709.86
2016-11-02,0.1,26264.9,651.18,3.5,714.25
2016-11-03,0.1,26266.59,653.55,3.5,726.33
2016-11-04,0.1,26268.28,650.72,3.5,722.62
2016-11-05,0.1,26269.98,650.72,3.5,722.62
2016-11-06,0.1,26271.67,650.72,3.5,722.62
2016-11-07,0.1,26273.36,654.87,3.5,728.04
2016-11-08,0.1,26275.06,654.66,3.5,722.26
2016-11-09,0.1,26276.75,651.32,3.5,717.79
2016-11-10,0.1,26278.5,650.95,3.5,711.65
2016-11-11,0.1,26280.25,656.36,3.5,714.6
2016-11-12,0.1,26282.0,656.36,3.5,714.6
2016-11-13,0.1,26283.75,656.36,3.5,714.6
2016-11-14,0.1,26285.5,663.23,3.5,718.64
2016-11-15,0.1,26287.25,668.29,3.5,717.67
2016-11-16,0.1,26289.0,668.93,3.5,717.2
2016-11-17,0.1,26290.75,675.77,3.5,723.37
2016-11-18,0.1,26292.51,674.38,3.5,718.65
2016-11-19,0.1,26294.26,674.38,3.5,718.65
2016-11-20,0.1,26296.01,674.38,3.5,718.65
2016-11-21,0.1,26297.76,678.28,3.5,718.44
2016-11-22,0.1,26299.51,675.39,3.5,716.44
2016-11-23,0.1,26301.26,674.37,3.5,716.5
2016-11-24,0.1,26303.01,679.24,3.5,717.63
2016-11-25,0.1,26304.77,677.56,3.5,715.33
2016-11-26,0.1,26306.52,677.56,3.5,715.33
2016-11-27,0.1,26308.27,677.56,3.5,715.33
2016-11-28,0.1,26310.02,678.03,3.5,718.25
2016-11-29,0.1,26311.77,675.91,3.5,715.02
2016-11-30,0.1,26313.53,675.48,3.5,717.83
2016-12-01,-0.2,26315.28,673.54,3.5,713.12
2016-12-02,-0.2,26317.03,674.76,3.5,716.76
2016-12-03,-0.2,26318.78,674.76,3.5,716.76
2016-12-04,-0.2,26320.54,674.76,3.5,716.76
2016-12-05,-0.2,26322.29,672.58,3.5,718.11
2016-12-06,-0.2,26324.04,668.9,3.5,718.24
2016-12-07,-0.2,26325.8,662.05,3.5,708.61
2016-12-08,-0.2,26327.55,662.05,3.5,708.61
2016-12-09,-0.2,26329.3,656.07,3.5,705.38
2016-12-10,-0.2,26330.15,656.07,3.5,705.38
2016-12-11,-0.2,26331.0,656.07,3.5,705.38
2016-12-12,-0.2,26331.85,653.55,3.5,688.74
2016-12-13,-0.2,26332.7,649.4,3.5,690.7
2016-12-14,-0.2,26333.54,650.25,3.5,690.87
2016-12-15,-0.2,26334.39,654.94,3.5,698.08
2016-12-16,-0.2,26335.24,663.68,3.5,689.61
2016-12-17,-0.2,26336.09,663.68,3.5,689.61
2016-12-18,-0.2,26336.94,663.68,3.5,689.61
2016-12-19,-0.2,26337.79,670.16,3.5,700.05
2016-12-20,-0.2,26338.64,677.11,3.5,707.24
2016-12-21,-0.2,26339.49,676.09,3.5,702.8
2016-12-22,-0.2,26340.34,672.24,3.5,700.98
2016-12-23,-0.2,26341.19,674.96,3.5,704.99
2016-12-24,-0.2,26342.04,674.96,3.5,704.99
2016-12-25,-0.2,26342.89,674.96,3.5,704.99
2016-12-26,-0.2,26343.74,673.48,3.5,703.81
2016-12-27,-0.2,26344.58,672.69,3.5,702.92
2016-12-28,-0.2,26345.43,673.73,3.5,704.15
2016-12-29,-0.2,26346.28,673.06,3.5,699.21
2016-12-30,-0.2,26347.13,667.29,3.5,698.51
2016-12-31,-0.2,26347.98,667.29,3.5,698.51
2017-01-01,0.5,26348.83,667.29,3.5,698.51
2017-01-02,0.5,26349.68,667.29,3.5,698.51
2017-01-03,0.5,26350.53,669.47,3.5,705.6
2017-01-04,0.5,26351.38,673.36,3.5,702.0
2017-01-05,0.5,26352.23,671.78,3.5,703.51
2017-01-06,0.5,26353.08,666.41,3.5,706.09
2017-01-07,0.5,26353.93,666.41,3.5,706.09
2017-01-08,0.5,26354.78,666.41,3.5,706.09
2017-01-09,0.5,26355.63,665.29,3.5,701.26
2017-01-10,0.5,26353.93,670.35,3.5,708.24
2017-01-11,0.5,26352.23,670.94,3.5,708.04
2017-01-12,0.5,26350.52,671.69,3.5,711.76
2017-01-13,0.5,26348.82,663.01,3.5,706.38
2017-01-14,0.5,26347.12,663.01,3.5,706.38
2017-01-15,0.5,26345.42,663.01,3.5,706.38
2017-01-16,0.5,26343.72,660.13,3.5,702.19
2017-01-17,0.5,26342.02,661.38,3.5,701.28
2017-01-18,0.5,26340.32,657.85,3.5,704.11
2017-01-19,0.5,26338.61,658.91,3.5,703.96
2017-01-20,0.5,26336.91,660.18,3.25,701.5
2017-01-21,0.5,26335.21,660.18,3.25,701.5
2017-01-22,0.5,26333.51,660.18,3.25,701.5
2017-01-23,0.5,26331.81,659.49,3.25,704.43
2017-01-24,0.5,26330.11,652.92,3.25,700.33
2017-01-25,0.5,26328.41,653.84,3.25,703.43
2017-01-26,0.5,26326.71,650.98,3.25,698.55
2017-01-27,0.5,26325.01,648.31,3.25,692.12
2017-01-28,0.5,26323.31,648.31,3.25,692.12
2017-01-29,0.5,26321.61,648.31,3.25,692.12
2017-01-30,0.5,26319.91,649.92,3.25,694.51
2017-01-31,0.5,26318.21,648.87,3.25,694.05
2017-02-01,0.2,26316.51,646.19,3.25,696.55
2017-02-02,0.2,26314.81,646.97,3.25,695.44
2017-02-03,0.2,26313.11,643.18,3.25,694.2
2017-02-04,0.2,26311.41,643.18,3.25,694.2
2017-02-05,0.2,26309.71,643.18,3.25,694.2
2017-02-06,0.2,26308.02,641.8,3.25,691.97
2017-02-07,0.2,26306.32,639.35,3.25,686.44
2017-02-08,0.2,26304.62,646.06,3.25,691.34
2017-02-09,0.2,26302.92,646.58,3.25,692.05
2017-02-10,0.2,26307.61,646.82,3.25,689.43
2017-02-11,0.2,26312.29,646.82,3.25,689.43
2017-02-12,0.2,26316.98,646.82,3.25,689.43
2017-02-13,0.2,26321.67,642.62,3.25,683.86
2017-02-14,0.2,26326.36,642.4,3.25,681.01
2017-02-15,0.2,26331.05,641.89,3.25,678.39
2017-02-16,0.2,26335.74,639.93,3.25,678.18
2017-02-17,0.2,26340.43,638.35,3.25,680.18
2017-02-18,0.2,26345.12,638.35,3.25,680.18
2017-02-19,0.2,26349.81,638.35,3.25,680.18
2017-02-20,0.2,26354.51,643.49,3.25,683.04
2017-02-21,0.2,26359.2,642.21,3.25,681.9
2017-02-22,0.2,26363.9,643.63,3.25,678.93
2017-02-23,0.2,26368.6,641.51,3.25,677.13
2017-02-24,0.2,26373.29,640.36,3.25,677.34
2017-02-25,0.2,26377.99,640.36,3.25,677.34
2017-02-26,0.2,26382.69,640.36,3.25,677.34
2017-02-27,0.2,26387.39,645.66,3.25,683.74
2017-02-28,0.2,26392.09,645.19,3.25,684.84
2017-03-01,0.4,26396.79,648.88,3.25,689.12
2017-03-02,0.4,26401.49,650.98,3.25,687.78
2017-03-03,0.4,26406.2,654.11,3.25,687.31
2017-03-04,0.4,26410.9,654.11,3.25,687.31
2017-03-05,0.4,26415.61,654.11,3.25,687.31
2017-03-06,0.4,26420.31,655.57,3.25,691.68
2017-03-07,0.4,26425.02,658.71,3.25,697.34
2017-03-08,0.4,26429.73,660.02,3.25,698.58
2017-03-09,0.4,26434.43,661.65,3.25,697.58
2017-03-10,0.4,26436.13,664.84,3.25,703.61
2017-03-11,0.4,26437.84,664.84,3.25,703.61
2017-03-12,0.4,26439.54,664.84,3.25,703.61
2017-03-13,0.4,26441.25,663.4,3.25,707.78
2017-03-14,0.4,26442.95,665.43,3.25,709.56
2017-03-15,0.4,26444.65,669.07,3.25,711.25
2017-03-16,0.4,26446.36,669.52,3.25,712.1
2017-03-17,0.4,26448.06,661.2,3.0,709.44
2017-03-18,0.4,26449.77,661.2,3.0,709.44
2017-03-19,0.4,26451.47,661.2,3.0,709.44
2017-03-20,0.4,26453.18,661.15,3.0,710.84
2017-03-21,0.4,26454.88,662.35,3.0,711.59
2017-03-22,0.4,26456.59,657.83,3.0,711.17
2017-03-23,0.4,26458.29,662.84,3.0,716.58
2017-03-24,0.4,26460.0,662.42,3.0,714.35
2017-03-25,0.4,26461.7,662.42,3.0,714.35
2017-03-26,0.4,26463.41,662.42,3.0,714.35
2017-03-27,0.4,26465.12,661.64,3.0,715.13
2017-03-28,0.4,26466.82,663.74,3.0,721.53
2017-03-29,0.4,26468.53,666.04,3.0,721.37
2017-03-30,0.4,26470.23,663.61,3.0,714.02
2017-03-31,0.4,26471.94,662.66,3.0,708.42
2017-04-01,0.2,26473.65,662.66,3.0,708.42
2017-04-02,0.2,26475.35,662.66,3.0,708.42
2017-04-03,0.2,26477.06,663.97,3.0,709.37
2017-04-04,0.2,26478.76,658.16,3.0,702.11
2017-04-05,0.2,26480.47,661.42,3.0,704.31
2017-04-06,0.2,26482.18,657.74,3.0,700.32
2017-04-07,0.2,26483.88,656.51,3.0,698.41
2017-04-08,0.2,26485.59,656.51,3.0,698.41
2017-04-09,0.2,26487.3,656.51,3.0,698.41
2017-04-10,0.2,26490.82,656.47,3.0,695.41
2017-04-11,0.2,26494.35,654.22,3.0,693.32
2017-04-12,0.2,26497.88,652.8,3.0,692.11
2017-04-13,0.2,26501.4,653.65,3.0,692.94
2017-04-14,0.2,26504.93,653.65,3.0,692.94
2017-04-15,0.2,26508.46,653.65,3.0,692.94
2017-04-16,0.2,26511.98,653.65,3.0,692.94
2017-04-17,0.2,26515.51,650.0,2.75,690.02
2017-04-18,0.2,26519.04,647.47,2.75,689.6
2017-04-19,0.2,26522.57,647.47,2.75,689.6
2017-04-20,0.2,26526.1,647.68,2.75,693.37
2017-04-21,0.2,26529.63,649.26,2.75,697.23
2017-04-22,0.2,26533.16,649.26,2.75,697.23
2017-04-23,0.2,26536.69,649.26,2.75,697.23
2017-04-24,0.2,26540.22,650.65,2.75,696.4
2017-04-25,0.2,26543.75,653.71,2.75,709.09
2017-04-26,0.2,26547.29,660.04,2.75,722.14
2017-04-27,0.2,26550.82,665.35,2.75,723.76
2017-04-28,0.2,26554.35,664.28,2.75,722.44
2017-04-29,0.2,26557.89,664.28,2.75,722.44
2017-04-30,0.2,26561.42,664.28,2.75,722.44
2017-05-01,0.1,26564.95,664.28,2.75,722.44
2017-05-02,0.1,26568.49,665.41,2.75,725.48
2017-05-03,0.1,26572.03,666.95,2.75,727.48
2017-05-04,0.1,26575.56,668.98,2.75,730.09
2017-05-05,0.1,26579.1,673.89,2.75,739.24
2017-05-06,0.1,26582.64,673.89,2.75,739.24
2017-05-07,0.1,26586.17,673.89,2.75,739.24
2017-05-08,0.1,26589.71,674.88,2.75,741.54
2017-05-09,0.1,26593.25,676.32,2.75,739.07
2017-05-10,0.1,26594.96,679.05,2.75,739.06
2017-05-11,0.1,26596.68,672.92,2.75,730.96
2017-05-12,0.1,26598.39,671.55,2.75,730.03
2017-05-13,0.1,26600.11,671.55,2.75,730.03
2017-05-14,0.1,26601.82,671.55,2.75,730.03
2017-05-15,0.1,26603.54,671.03,2.75,732.73
2017-05-16,0.1,26605.25,668.03,2.75,732.89
2017-05-17,0.1,26606.97,666.26,2.75,739.3
2017-05-18,0.1,26608.68,668.62,2.75,745.89
2017-05-19,0.1,26610.4,675.8,2.5,749.56
2017-05-20,0.1,26612.11,675.8,2.5,749.56
2017-05-21,0.1,26613.83,675.8,2.5,749.56
2017-05-22,0.1,26615.54,670.3,2.5,751.12
2017-05-23,0.1,26617.26,668.21,2.5,751.14
2017-05-24,0.1,26618.97,672.4,2.5,752.55
2017-05-25,0.1,26620.69,674.27,2.5,755.91
2017-05-26,0.1,26622.4,669.42,2.5,749.71
2017-05-27,0.1,26624.12,669.42,2.5,749.71
2017-05-28,0.1,26625.84,669.42,2.5,749.71
2017-05-29,0.1,26627.55,670.25,2.5,749.05
2017-05-30,0.1,26629.27,674.02,2.5,752.84
2017-05-31,0.1,26630.98,675.31,2.5,755.38
2017-06-01,-0.4,26632.7,672.35,2.5,755.45
2017-06-02,-0.4,26634.42,672.37,2.5,754.03
2017-06-03,-0.4,26636.13,672.37,2.5,754.03
2017-06-04,-0.4,26637.85,672.37,2.5,754.03
2017-06-05,-0.4,26639.57,670.41,2.5,755.99
2017-06-06,-0.4,26641.28,668.89,2.5,752.66
2017-06-07,-0.4,26643.0,668.7,2.5,754.31
2017-06-08,-0.4,26644.72,668.36,2.5,752.49
2017-06-09,-0.4,26646.44,666.28,2.5,747.29
2017-06-10,-0.4,26647.33,666.28,2.5,747.29
2017-06-11,-0.4,26648.22,666.28,2.5,747.29
2017-06-12,-0.4,26649.1,664.47,2.5,743.59
2017-06-13,-0.4,26649.99,661.63,2.5,741.07
2017-06-14,-0.4,26650.88,662.19,2.5,742.2
2017-06-15,-0.4,26651.77,659.46,2.5,741.72
2017-06-16,-0.4,26652.66,665.23,2.5,741.7
2017-06-17,-0.4,26653.54,665.23,2.5,741.7
2017-06-18,-0.4,26654.43,665.23,2.5,741.7
2017-06-19,-0.4,26655.32,663.73,2.5,743.09
2017-06-20,-0.4,26656.21,662.47,2.5,738.62
2017-06-21,-0.4,26657.1,663.76,2.5,738.5
2017-06-22,-0.4,26657.98,664.54,2.5,741.34
2017-06-23,-0.4,26658.87,664.0,2.5,740.16
2017-06-24,-0.4,26659.76,664.0,2.5,740.16
2017-06-25,-0.4,26660.65,664.0,2.5,740.16
2017-06-26,-0.4,26661.54,664.0,2.5,740.16
2017-06-27,-0.4,26662.42,661.72,2.5,741.01
2017-06-28,-0.4,26663.31,662.09,2.5,750.5
2017-06-29,-0.4,26664.2,662.36,2.5,753.54
2017-06-30,-0.4,26665.09,663.21,2.5,758.47
2017-07-01,0.2,26665.98,663.21,2.5,758.47
2017-07-02,0.2,26666.87,663.21,2.5,758.47
2017-07-03,0.2,26667.76,664.29,2.5,758.32
2017-07-04,0.2,26668.64,661.95,2.5,751.7
2017-07-05,0.2,26669.53,663.36,2.5,752.88
2017-07-06,0.2,26670.42,665.94,2.5,754.18
2017-07-07,0.2,26671.31,666.22,2.5,760.96
2017-07-08,0.2,26672.2,666.22,2.5,760.96
2017-07-09,0.2,26673.09,666.22,2.5,760.96
2017-07-10,0.2,26669.64,666.61,2.5,760.19
2017-07-11,0.2,26666.19,666.53,2.5,760.27
2017-07-12,0.2,26662.75,666.59,2.5,764.79
2017-07-13,0.2,26659.3,663.46,2.5,757.55
2017-07-14,0.2,26655.85,660.71,2.5,753.2
2017-07-15,0.2,26652.41,660.71,2.5,753.2
2017-07-16,0.2,26648.96,660.71,2.5,753.2
2017-07-17,0.2,26645.52,658.18,2.5,754.71
2017-07-18,0.2,26642.07,656.92,2.5,753.95
2017-07-19,0.2,26638.63,656.01,2.5,758.57
2017-07-20,0.2,26635.18,653.71,2.5,752.86
2017-07-21,0.2,26631.74,651.56,2.5,757.54
2017-07-22,0.2,26628.3,651.56,2.5,757.54
2017-07-23,0.2,26624.85,651.56,2.5,757.54
2017-07-24,0.2,26621.41,651.82,2.5,761.29
2017-07-25,0.2,26617.97,650.65,2.5,757.45
2017-07-26,0.2,26614.53,648.77,2.5,755.53
2017-07-27,0.2,26611.09,648.75,2.5,759.13
2017-07-28,0.2,26607.65,647.99,2.5,757.17
2017-07-29,0.2,26604.21,647.99,2.5,757.17
2017-07-30,0.2,26600.77,647.99,2.5,757.17
2017-07-31,0.2,26597.33,651.58,2.5,765.84
2017-08-01,0.2,26593.89,652.23,2.5,771.23
2017-08-02,0.2,26590.45,651.93,2.5,769.69
2017-08-03,0.2,26587.01,652.77,2.5,774.8
2017-08-04,0.2,26583.58,650.17,2.5,771.62
2017-08-05,0.2,26580.14,650.17,2.5,771.62
2017-08-06,0.2,26576.7,650.17,2.5,771.62
2017-08-07,0.2,26573.27,649.88,2.5,764.56
2017-08-08,0.2,26569.83,650.52,2.5,766.94
2017-08-09,0.2,26566.4,649.53,2.5,763.52
2017-08-10,0.2,26568.11,649.5,2.5,763.49
2017-08-11,0.2,26569.82,647.42,2.5,761.13
2017-08-12,0.2,26571.54,647.42,2.5,761.13
2017-08-13,0.2,26573.25,647.42,2.5,761.13
2017-08-14,0.2,26574.96,647.77,2.5,766.68
2017-08-15,0.2,26576.68,647.77,2.5,766.68
2017-08-16,0.2,26578.39,647.59,2.5,763.58
2017-08-17,0.2,26580.1,645.86,2.5,757.52
2017-08-18,0.2,26581.81,645.29,2.5,758.18
2017-08-19,0.2,26583.53,645.29,2.5,758.18
2017-08-20,0.2,26585.24,645.29,2.5,758.18
2017-08-21,0.2,26586.95,646.57,2.5,759.6
2017-08-22,0.2,26588.67,642.73,2.5,759.55
2017-08-23,0.2,26590.38,641.47,2.5,754.05
2017-08-24,0.2,26592.1,641.47,2.5,757.79
2017-08-25,0.2,26593.81,638.64,2.5,754.18
2017-08-26,0.2,26595.52,638.64,2.5,754.18
2017-08-27,0.2,26597.24,638.64,2.5,754.18
2017-08-28,0.2,26598.95,636.61,2.5,756.52
2017-08-29,0.2,26600.67,630.33,2.5,755.07
2017-08-30,0.2,26602.38,626.68,2.5,752.23
2017-08-31,0.2,26604.1,628.36,2.5,747.51
2017-09-01,-0.2,26605.81,628.89,2.5,747.52
2017-09-02,-0.2,26607.53,628.89,2.5,747.52
2017-09-03,-0.2,26609.24,628.89,2.5,747.52
2017-09-04,-0.2,26610.96,624.2,2.5,740.36
2017-09-05,-0.2,26612.67,624.68,2.5,743.31
2017-09-06,-0.2,26614.39,621.55,2.5,739.94
2017-09-07,-0.2,26616.1,620.59,2.5,740.21
2017-09-08,-0.2,26617.82,615.58,2.5,738.64
2017-09-09,-0.2,26619.53,615.58,2.5,738.64
2017-09-10,-0.2,26621.3,615.58,2.5,738.64
2017-09-11,-0.2,26623.08,618.36,2.5,743.76
2017-09-12,-0.2,26624.85,621.69,2.5,743.56
2017-09-13,-0.2,26626.62,624.31,2.5,746.51
2017-09-14,-0.2,26628.4,626.12,2.5,744.49
2017-09-15,-0.2,26630.17,627.26,2.5,746.29
2017-09-16,-0.2,26631.94,627.26,2.5,746.29
2017-09-17,-0.2,26633.72,627.26,2.5,746.29
2017-09-18,-0.2,26635.49,627.26,2.5,746.29
2017-09-19,-0.2,26637.26,627.26,2.5,746.29
2017-09-20,-0.2,26639.04,625.53,2.5,746.46
2017-09-21,-0.2,26640.81,621.87,2.5,746.09
2017-09-22,-0.2,26642.59,623.94,2.5,744.56
2017-09-23,-0.2,26644.36,623.94,2.5,744.56
2017-09-24,-0.2,26646.14,623.94,2.5,744.56
2017-09-25,-0.2,26647.91,623.85,2.5,745.16
2017-09-26,-0.2,26649.69,628.37,2.5,743.9
2017-09-27,-0.2,26651.46,633.37,2.5,747.34
2017-09-28,-0.2,26653.24,638.28,2.5,750.39
2017-09-29,-0.2,26655.01,636.85,2.5,750.47
2017-09-30,-0.2,26656.79,636.85,2.5,750.47
2017-10-01,0.6,26658.56,636.85,2.5,750.47
2017-10-02,0.6,26660.34,637.93,2.5,752.99
2017-10-03,0.6,26662.11,640.52,2.5,751.7
2017-10-04,0.6,26663.89,635.79,2.5,747.02
2017-10-05,0.6,26665.66,630.67,2.5,741.79
2017-10-06,0.6,26667.44,628.84,2.5,736.0
2017-10-07,0.6,26669.22,628.84,2.5,736.0
2017-10-08,0.6,26670.99,628.84,2.5,736.0
2017-10-09,0.6,26672.77,628.84,2.5,736.0
2017-10-10,0.6,26671.05,633.32,2.5,742.55
